"corpusid","externalids","url","title","authors","venue","publicationvenueid","year","referencecount","citationcount","influentialcitationcount","isopenaccess","s2fieldsofstudy","publicationtypes","publicationdate","journal","corpusid"
"4402535","{acl=null, dblp=null, arxiv=null, mag=2792046953, corpusid=4402535, pubmed=29543898, doi=10.1371/journal.pone.0194156, pubmedcentral=5854350}","https://www.semanticscholar.org/paper/03c1ff52a1749c50d16543a8d73c9956eb502f3f","Polymorphisms in the Egl nine homolog 3 (EGLN3) and Peroxisome proliferator activated receptor-alpha (PPARα) genes and their correlation with hypoxia adaptation in Tibetan chickens","[{authorid=9480694, name=Chengling Zhong}, {authorid=2143204524, name=Sichen Li}, {authorid=2157141796, name=Jingjing Li}, {authorid=49515717, name=Fengpeng Li}, {authorid=81634465, name=Mingxia Ran}, {authorid=2068180048, name=L. Qiu}, {authorid=49621133, name=Diyan Li}, {authorid=143744992, name=Qing Zhu}, {authorid=2152540834, name=Yan Wang}, {authorid=5386632, name=H. Yin}, {authorid=47236825, name=G. Shu}, {authorid=115475415, name=Chaowu Yang}, {authorid=4674436, name=Xiaoling Zhao}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2018","28","5","0","true","[{category=Agricultural and Food Sciences, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2018-03-15","{name=PLoS ONE, pages=null, volume=13}","4402535"
"32672192","{acl=null, dblp=null, arxiv=null, mag=2765567136, corpusid=32672192, pubmed=29053968, doi=10.1016/j.cell.2017.09.043, pubmedcentral=5651218}","https://www.semanticscholar.org/paper/1bba75eaf16172668e00a78421f7ca7637c77fee","Multiscale 3D Genome Rewiring during Mouse Neural Development","[{authorid=40012463, name=B. Bonev}, {authorid=21879953, name=Netta Mendelson Cohen}, {authorid=14467386, name=Quentin Szabo}, {authorid=48982369, name=L. Fritsch}, {authorid=32210591, name=G. Papadopoulos}, {authorid=2435340, name=Yaniv Lubling}, {authorid=2143359597, name=Xiaole Xu}, {authorid=48575143, name=Xiaodan Lv}, {authorid=3658930, name=J. Hugnot}, {authorid=3068588, name=A. Tanay}, {authorid=16117864, name=Giacomo Cavalli}]","Cell","e4782337-db2d-4ab2-8eda-a71d1c60709b","2017","78","920","76","true","[{category=Biology, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2017-10-19","{name=Cell, pages=557 - 572.e24, volume=171}","32672192"
"78092557","{acl=null, dblp=null, arxiv=null, mag=2921190292, corpusid=78092557, pubmed=30870532, doi=10.1371/journal.ppat.1007650, pubmedcentral=6435197}","https://www.semanticscholar.org/paper/44438ea2f7ec5dc4be9e9fa6f5d343b4c2c5bc87","Varicella zoster virus productively infects human peripheral blood mononuclear cells to modulate expression of immunoinhibitory proteins and blocking PD-L1 enhances virus-specific CD8+ T cell effector function","[{authorid=38710025, name=Dallas Jones}, {authorid=20851611, name=Christina N. Como}, {authorid=39248839, name=L. Jing}, {authorid=37129623, name=A. Blackmon}, {authorid=1984649, name=C. Neff}, {authorid=47215824, name=O. Krueger}, {authorid=48757730, name=Andrew N. Bubak}, {authorid=35159961, name=B. Palmer}, {authorid=1966692, name=D. Koelle}, {authorid=8149152, name=M. Nagel}]","PLoS Pathogens","3dd218aa-dc9d-41c7-bf4b-e9f86f1d86d9","2019","52","32","1","true","[{category=Medicine, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2019-03-01","{name=PLoS Pathogens, pages=null, volume=15}","78092557"
"1934163","{acl=null, dblp=null, arxiv=null, mag=2084044507, corpusid=1934163, pubmed=23826576, doi=10.5045/br.2013.48.2.76, pubmedcentral=3698412}","https://www.semanticscholar.org/paper/e4962ac71222b7fca0306d44f91d0ab5e81a382d","Cardiovascular repair with bone marrow-derived cells","[{authorid=153451646, name=Woansang Kim}, {authorid=2144571256, name=Sangho Lee}, {authorid=4529605, name=Y. Yoon}]","Blood Research","afc5de70-9012-41dd-80a6-d6da26e24f1d","2013","162","5","1","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2013-06-01","{name=Blood research, pages=76 - 86, volume=48}","1934163"
"54478278","{acl=null, dblp=null, arxiv=null, mag=2897487027, corpusid=54478278, pubmed=30534874, doi=10.4067/s0034-98872018000800933, pubmedcentral=null}","https://www.semanticscholar.org/paper/6bf8ea8f04f5af75f74b7d8bac14ed722e701506","[Gastric intramural pseudocyst in a heterotopic pancreas causing gastric outlet obstruction. Report of one case].","[{authorid=12033863, name=G. Schiappacasse}, {authorid=51127593, name=F. Villacrés}, {authorid=31571604, name=C. Cavalla}, {authorid=34623441, name=F. Orellana}, {authorid=34656899, name=A. Gallardo}, {authorid=145021738, name=Roberto Charles}]","Revista médica de Chile (Impresa)","8c774eb4-96eb-4179-a471-68ea8371692f","2018","14","2","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle, CaseReport]","2018-08-01","{name=Revista medica de Chile, pages=
          933-937
        , volume=146 8}","54478278"
"3555636","{acl=null, dblp=null, arxiv=null, mag=2791016534, corpusid=3555636, pubmed=29387942, doi=10.1007/s00441-017-2753-2, pubmedcentral=5820413}","https://www.semanticscholar.org/paper/347bd0763ac7eddbdd07a14685ad73691b4dcd59","Partners in crime: neutrophils and monocytes/macrophages in inflammation and disease","[{authorid=84707554, name=Kathryn Prame Kumar}, {authorid=13255436, name=Alyce J. Nicholls}, {authorid=50455784, name=Connie H. Y. Wong}]","Cell and Tissue Research","503a0a60-57c9-4a12-9ed8-b81f4e122509","2018","161","271","5","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[Review, JournalArticle]","2018-01-31","{name=Cell and Tissue Research, pages=551 - 565, volume=371}","3555636"
"1151351","{acl=null, dblp=null, arxiv=null, mag=2035482151, corpusid=1151351, pubmed=22548086, doi=10.1155/2012/363520, pubmedcentral=3323906}","https://www.semanticscholar.org/paper/0c52a711372bbcb9f0fd761ef872175d9b789007","Using a Geographical-Information-System-Based Decision Support to Enhance Malaria Vector Control in Zambia","[{authorid=5180332, name=E. Chanda}, {authorid=6719197, name=V. Mukonka}, {authorid=46753759, name=David Mthembu}, {authorid=5443672, name=Mulakwa Kamuliwo}, {authorid=2097041625, name=Sarel Coetzer}, {authorid=5596265, name=C. Shinondo}]","Journal of Tropical Medicine","ca0bd925-c5c0-4815-af5b-2d887e38ac86","2012","59","20","3","true","[{category=Environmental Science, source=s2-fos-model}, {category=Geography, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2012-04-02","{name=Journal of Tropical Medicine, pages=null, volume=2012}","1151351"
"13686203","{acl=null, dblp=null, arxiv=null, mag=2790692334, corpusid=13686203, pubmed=29368161, doi=10.1007/s00330-017-5242-9, pubmedcentral=5938294}","https://www.semanticscholar.org/paper/17963e07126b6a46b15e146cbdc39446c689e4d5","Prediction of spontaneous ureteral stone passage: Automated 3D-measurements perform equal to radiologists, and linear measurements equal to volumetric","[{authorid=4944946, name=Johan Jendeberg}, {authorid=2216382, name=H. Geijer}, {authorid=8996711, name=Muhammed Alshamari}, {authorid=2394801, name=M. Lidén}]","European Radiology","47f41409-58e8-4cf2-b8cb-2470d27e901a","2018","21","12","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2018-01-24","{name=European Radiology, pages=2474 - 2483, volume=28}","13686203"
"15222319","{acl=null, dblp=null, arxiv=null, mag=2294568813, corpusid=15222319, pubmed=26375223, doi=10.1590/abd1806-4841.20153370, pubmedcentral=4560543}","https://www.semanticscholar.org/paper/68603a9372f4e9194ab09c4e585e3150b4025e97","Female Pattern Hair Loss: a clinical and pathophysiological review","[{authorid=6952709, name=P. M. Ramos}, {authorid=3758741, name=H. Miot}]","Anais Brasileiros de Dermatologia","f6c5727f-02d8-4c05-afaa-2c8b30d2ca9e","2015","144","132","8","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[Review, JournalArticle]","2015-07-01","{name=Anais Brasileiros de Dermatologia, pages=529 - 543, volume=90}","15222319"
"224803987","{acl=null, dblp=null, arxiv=null, mag=3093406736, corpusid=224803987, pubmed=33076835, doi=10.1186/s12864-020-07143-3, pubmedcentral=7574279}","https://www.semanticscholar.org/paper/cff3fb5742aea88e2a193ca0b9478810a49f4768","Identification of loci and candidate gene GmSPX-RING1 responsible for phosphorus efficiency in soybean via genome-wide association analysis","[{authorid=152248412, name=Wenkai Du}, {authorid=6825062, name=Lihua Ning}, {authorid=2108081138, name=Yongshun Liu}, {authorid=2145403388, name=Shixi Zhang}, {authorid=2108910042, name=Yuming Yang}, {authorid=90744452, name=Qing Wang}, {authorid=2005044062, name=S. Chao}, {authorid=46402442, name=Hui Yang}, {authorid=144751787, name=F. Huang}, {authorid=50435227, name=Hao Cheng}, {authorid=4914998, name=Deyue Yu}]","BMC Genomics","8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91","2020","55","11","0","true","[{category=Agricultural and Food Sciences, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle]","2020-10-19","{name=BMC Genomics, pages=null, volume=21}","224803987"
"15758404","{acl=null, dblp=null, arxiv=null, mag=2466185814, corpusid=15758404, pubmed=27415632, doi=10.1371/journal.pone.0158431, pubmedcentral=4945034}","https://www.semanticscholar.org/paper/a80980222a9333af34907234cec48c4eaeaab3e4","Efficacy and Safety of Direct Acting Antivirals in Kidney Transplant Recipients with Chronic Hepatitis C Virus Infection","[{authorid=47840163, name=M. Lin}, {authorid=6383189, name=M. Sise}, {authorid=5796170, name=M. Pavlakis}, {authorid=32419790, name=Beth Amundsen}, {authorid=34634807, name=D. Chute}, {authorid=3697309, name=Anna E. Rutherford}, {authorid=3097575, name=R. Chung}, {authorid=145320055, name=M. Curry}, {authorid=4535918, name=J. Hanifi}, {authorid=11363459, name=S. Gabardi}, {authorid=144013890, name=A. Chandraker}, {authorid=5249234, name=Eliot C Heher}, {authorid=145847155, name=N. Elias}, {authorid=4559876, name=L. Riella}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2016","34","92","4","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle, Review]","2016-07-14","{name=PLoS ONE, pages=null, volume=11}","15758404"
"5253196","{acl=null, dblp=null, arxiv=1303.0055, mag=2021192395, corpusid=5253196, pubmed=23521242, doi=10.1103/PhysRevLett.110.100505, pubmedcentral=null}","https://www.semanticscholar.org/paper/9c87705cbc1f842a2b07fa2d4ab43a78a37ba758","Operator quantum Zeno effect: protecting quantum information with noisy two-qubit interactions.","[{authorid=47672600, name=Shu-Chao Wang}, {authorid=102448830, name=Ying Li}, {authorid=48630913, name=Xiang-Bin Wang}, {authorid=2635019, name=L. Kwek}]","Physical Review Letters","16c9f9d4-bee1-435d-8c85-22a3deba109d","2013","2","35","1","true","[{category=Physics, source=s2-fos-model}, {category=Computer Science, source=external}, {category=Medicine, source=external}, {category=Physics, source=external}]","[JournalArticle]","2013-03-01","{name=Physical review letters, pages=
          100505
        , volume=110 10}","5253196"
"220701045","{acl=null, dblp=null, arxiv=null, mag=3045211583, corpusid=220701045, pubmed=32696048, doi=10.1093/intqhc/mzaa075, pubmedcentral=7654383}","https://www.semanticscholar.org/paper/a7598084db8857a1977f2501723332a8c3799ef4","Development and evaluation of a quality improvement framework for healthcare","[{authorid=143788471, name=S. Hamilton}, {authorid=144519679, name=Alison Jennings}, {authorid=144791688, name=A. Forster}]","International Journal for Quality in Health Care","27f01f02-3a7e-4869-b61b-6a703b32e79e","2020","15","11","0","true","[{category=Medicine, source=s2-fos-model}, {category=Psychology, source=external}, {category=Medicine, source=external}]","[JournalArticle, Review]","2020-07-21","{name=International Journal for Quality in Health Care, pages=456 - 463, volume=32}","220701045"
"16843730","{acl=null, dblp=null, arxiv=null, mag=2062202021, corpusid=16843730, pubmed=25794003, doi=10.1371/journal.pone.0119916, pubmedcentral=4368674}","https://www.semanticscholar.org/paper/28acac3485c1b4d672000e8ec98e6209f2052b29","The Mediating Role of Resilience in the Relationship between Big Five Personality and Anxiety among Chinese Medical Students: A Cross-Sectional Study","[{authorid=46508761, name=Meng Shi}, {authorid=49480441, name=Li Liu}, {authorid=2108735615, name=Z. Wang}, {authorid=97846626, name=Lie Wang}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2015","58","108","6","true","[{category=Medicine, source=s2-fos-model}, {category=Psychology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Psychology, source=external}]","[Study, JournalArticle]","2015-03-20","{name=PLoS ONE, pages=null, volume=10}","16843730"
"1594051","{acl=null, dblp=null, arxiv=null, mag=2157714504, corpusid=1594051, pubmed=24413348, doi=10.1136/bmjopen-2013-004018, pubmedcentral=3902328}","https://www.semanticscholar.org/paper/4f64529d81d9eb98d9c44e6bfda6cd584ef3dede","Effects of smoking, gender and occupational exposure on the risk of severe pulmonary fibrosis: a population-based case-control study","[{authorid=2065670224, name=M. Ekström}, {authorid=40116548, name=Torbjörn Gustafson}, {authorid=50278381, name=K. Boman}, {authorid=2105725733, name=K. Nilsson}, {authorid=3953146, name=G. Tornling}, {authorid=5193282, name=N. Murgia}, {authorid=3849153, name=K. Torén}]","BMJ Open","e6216b43-2428-4aaf-8101-b40e1dfd2810","2014","24","48","0","true","[{category=Environmental Science, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2014-01-01","{name=BMJ Open, pages=null, volume=4}","1594051"
"11602768","{acl=null, dblp=null, arxiv=null, mag=1494996948, corpusid=11602768, pubmed=24002548, doi=10.21775/cimb.016.055, pubmedcentral=null}","https://www.semanticscholar.org/paper/21884f96edb3051dc3494b518819a65a4f286a20","The Influence of Intestinal Tract and Probiotics on the Fate of Orally Administered Drugs.","[{authorid=5776673, name=M. Stojančević}, {authorid=10091922, name=G. Bojić}, {authorid=87429776, name=H. Salami}, {authorid=145784164, name=M. Mikov}]","Current Issues in Molecular Biology","bea9a940-d7ba-4899-a8f7-5ebd2a6aec40","2014","126","77","4","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[Review, JournalArticle]",,"{name=Current issues in molecular biology, pages=
          55-68
        , volume=16}","11602768"
"4852351","{acl=null, dblp=null, arxiv=null, mag=2182272691, corpusid=4852351, pubmed=26629819, doi=10.1371/journal.pone.0144124, pubmedcentral=4668004}","https://www.semanticscholar.org/paper/82aed7bf693ab80d4bd087667bbc75064b2e49d4","Frost Induces Respiration and Accelerates Carbon Depletion in Trees","[{authorid=40321452, name=O. Sperling}, {authorid=null, name=J. Mason Earles}, {authorid=33958295, name=F. Secchi}, {authorid=38941377, name=Jessie Godfrey}, {authorid=4368392, name=M. Zwieniecki}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2015","34","39","1","true","[{category=Environmental Science, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle, Review]","2015-12-02","{name=PLoS ONE, pages=null, volume=10}","4852351"
"263869649","{acl=null, dblp=journals/bioinformatics/GlaabBKV10, arxiv=null, mag=2125943945, corpusid=263869649, pubmed=20335277, doi=10.1093/bioinformatics/btq131, pubmedcentral=2859135}","https://www.semanticscholar.org/paper/4b65a5f70fb46aad56e35c40f6e5f08dfb283fcd","TopoGSA: network topological gene set analysis","[]","Bioinform.",,"2010","0","60","4","true","[{category=Computer Science, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Computer Science, source=external}, {category=Biology, source=external}]","[JournalArticle]","2010-03-24","{name=Bioinformatics, pages=1271 - 1272, volume=26}","263869649"
"3858470","{acl=null, dblp=null, arxiv=null, mag=2075655999, corpusid=3858470, pubmed=21949736, doi=10.1371/journal.pone.0024630, pubmedcentral=3176230}","https://www.semanticscholar.org/paper/d91ee1eebfbb14ff5081fa393618a6002dc046d3","Real-Time Contrast Enhancement to Improve Speech Recognition","[{authorid=144032744, name=Joshua M Alexander}, {authorid=2986475, name=R. Jenison}, {authorid=2358877, name=K. Kluender}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2011","57","13","2","true","[{category=Computer Science, source=s2-fos-model}, {category=Medicine, source=external}, {category=Physics, source=external}]","[JournalArticle]","2011-09-19","{name=PLoS ONE, pages=null, volume=6}","3858470"
